Date,Week,TransType,Player,Position,Team,From,To,By,TransCosts
2020-11-25 07:01:00,12,Lineup,Giovani Bernard,RB,CIN,R/W/T,RB,Matt via Mobile Device,
2020-11-25 07:01:00,12,Lineup,Tom Brady,QB,TB,QB,BN,Matt via Mobile Device,
2020-11-25 07:01:00,12,Lineup,Derek Carr,QB,LV,BN,QB,Matt via Mobile Device,
2020-11-25 07:01:00,12,Lineup,Seattle Seahawks DEF,DEF,SEA,BN,DEF,Matt via Mobile Device,
2020-11-25 07:02:00,12,Lineup,Austin Hooper,TE,CLE,TE,BN,Matt via Mobile Device,
2020-11-25 07:02:00,12,Lineup,Allen Robinson,WR,CHI,BN,R/W/T,Matt via Mobile Device,
2020-11-25 07:02:00,12,Lineup,DeVante Parker,WR,MIA,BN,R/W/T,Kevin via Mobile Device,
2020-11-25 07:02:00,12,Lineup,Ronald Jones,RB,TB,R/W/T,BN,Kevin via Mobile Device,
2020-11-25 07:02:00,12,Lineup,Evan Engram,TE,NYG,BN,TE,Matt via Mobile Device,
2020-11-25 07:32:00,12,Add,Zack Moss,RB,BUF,Free Agents,Do it for George,Matt,
2020-11-25 07:32:00,12,Drop,Le'Veon Bell,RB,KC,Do it for George,Waivers,Matt,
2020-11-25 07:32:00,12,Lineup,Antonio Brown,WR,TB,BN,R/W/T,Matt,
2020-11-25 07:32:00,12,Lineup,Allen Robinson,WR,CHI,R/W/T,BN,Matt,
2020-11-25 07:57:00,12,Lineup,Giovani Bernard,RB,CIN,RB,BN,Matt,
2020-11-25 07:57:00,12,Lineup,James White,RB,NE,BN,RB,Matt,
2020-11-25 17:24:00,12,Lineup,Jerick McKinnon,RB,SF,BN,RB,f,
2020-11-25 17:24:00,12,Lineup,Boston Scott,RB,PHI,RB,BN,f,
2020-11-25 17:24:00,12,Lineup,Jimmy Graham,TE,CHI,BN,R/W/T,f,
2020-11-25 17:24:00,12,Lineup,Noah Fant,TE,DEN,R/W/T,BN,f,
2020-11-25 21:57:00,12,Add,Kansas City Chiefs DEF,DEF,KC,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-11-25 21:57:00,12,Drop,Jakeem Grant,WR,MIA,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-25 21:58:00,12,Add,Taysom Hill,QB,NO,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-11-25 21:58:00,12,Drop,Jared Goff,QB,LA,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-11-26 06:46:00,12,Lineup,James Robinson,RB,JAX,RB,R/W/T,Sam via Mobile Device,
2020-11-26 06:46:00,12,Lineup,Antonio Gibson,RB,WAS,R/W/T,RB,Sam via Mobile Device,
2020-11-26 08:20:00,12,Lineup,Tom Brady,QB,TB,BN,QB,Matt,
2020-11-26 08:20:00,12,Lineup,Derek Carr,QB,LV,QB,BN,Matt,
2020-11-26 08:42:00,12,Lineup,Jordan Reed,TE,SF,BN,TE,Graham,
2020-11-26 08:42:00,12,Lineup,Calvin Ridley,WR,ATL,WR,R/W/T,Graham,
2020-11-26 08:42:00,12,Lineup,Tyreek Hill,WR,KC,R/W/T,WR,Graham,
2020-11-26 08:42:00,12,Lineup,Hayden Hurst,TE,ATL,TE,BN,Graham,
2020-11-26 17:48:00,12,Lineup,Diontae Johnson,WR,PIT,WR,R/W/T,Graham via Mobile Device,
2020-11-26 17:48:00,12,Lineup,Calvin Ridley,WR,ATL,R/W/T,WR,Graham via Mobile Device,
2020-11-26 17:48:00,12,Lineup,Diontae Johnson,WR,PIT,R/W/T,BN,Graham via Mobile Device,
2020-11-26 17:48:00,12,Lineup,Kenyan Drake,RB,ARI,BN,R/W/T,Graham via Mobile Device,
2020-11-27 00:19:00,12,Add,Le'Veon Bell,RB,KC,Waivers,Eatin W's,Graham,0 pts
2020-11-27 00:19:00,12,Drop,Justin Jackson,RB,LAC,Eatin W's,Waivers,Graham,
2020-11-27 06:56:00,12,Add,Salvon Ahmed,RB,MIA,Free Agents,Eatin W's,Graham,
2020-11-27 17:54:00,12,Lineup,Kalen Ballage,RB,LAC,BN,RB,Liam via Mobile Device,
2020-11-27 17:54:00,12,Lineup,Todd Gurley,RB,ATL,RB,BN,Liam via Mobile Device,
2020-11-27 17:57:00,12,Add,Brian Hill,RB,ATL,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-11-27 17:57:00,12,Drop,Ben Roethlisberger,QB,PIT,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-28 12:56:00,12,Drop,Rex Burkhead,RB,NE,The Longest Yard,Waivers,Lucas via Mobile Device,
2020-11-28 12:56:00,12,Lineup,Mecole Hardman,WR,KC,RES,BN,Lucas via Mobile Device,
2020-11-28 12:56:00,12,Lineup,Lamar Jackson,QB,BAL,QB,RES,Lucas via Mobile Device,
2020-11-28 12:57:00,12,Add,Matt Ryan,QB,ATL,Free Agents,The Longest Yard,Lucas via Mobile Device,
2020-11-28 13:02:00,12,Lineup,Matt Ryan,QB,ATL,BN,QB,Lucas via Mobile Device,
2020-11-28 13:02:00,12,Lineup,Frank Gore,RB,NYJ,BN,RB,Lucas via Mobile Device,
2020-11-28 13:02:00,12,Add,Frank Gore,RB,NYJ,Free Agents,The Longest Yard,Lucas via Mobile Device,
2020-11-28 20:31:00,12,Lineup,Chris Carson,RB,SEA,BN,R/W/T,Nolan via Mobile Device,
2020-11-28 20:31:00,12,Lineup,D.J. Chark,WR,JAX,R/W/T,BN,Nolan via Mobile Device,
2020-11-28 20:32:00,12,Lineup,Cleveland Browns DEF,DEF,CLE,BN,DEF,Nolan via Mobile Device,
2020-11-28 20:32:00,12,Lineup,Baltimore Ravens DEF,DEF,BAL,DEF,BN,Nolan via Mobile Device,
2020-11-28 20:42:00,12,Lineup,Sterling Shepard,WR,NYG,BN,WR,Jess via Mobile Device,
2020-11-28 20:42:00,12,Lineup,Julio Jones,WR,ATL,WR,BN,Jess via Mobile Device,
2020-11-28 20:46:00,12,Lineup,David Montgomery,RB,CHI,BN,RB,Jess via Mobile Device,
2020-11-28 20:46:00,12,Lineup,Melvin Gordon,RB,DEN,RB,BN,Jess via Mobile Device,
2020-11-29 04:43:00,12,Lineup,Leonard Fournette,RB,TB,BN,RB,Graham via Mobile Device,
2020-11-29 04:43:00,12,Lineup,Jonathan Taylor,RB,IND,RB,BN,Graham via Mobile Device,
2020-11-29 04:43:00,12,Lineup,Diontae Johnson,WR,PIT,BN,R/W/T,Graham via Mobile Device,
2020-11-29 04:43:00,12,Lineup,Kenyan Drake,RB,ARI,R/W/T,BN,Graham via Mobile Device,
2020-11-29 04:45:00,12,Lineup,Kenyan Drake,RB,ARI,BN,RB,Graham via Mobile Device,
2020-11-29 04:45:00,12,Lineup,Chase Edmonds,RB,ARI,RB,BN,Graham via Mobile Device,
2020-11-29 04:47:00,12,Lineup,Jordan Reed,TE,SF,TE,BN,Graham via Mobile Device,
2020-11-29 04:47:00,12,Lineup,Hayden Hurst,TE,ATL,BN,TE,Graham via Mobile Device,
2020-11-29 06:27:00,12,Drop,Marquise Brown,WR,BAL,The Wet Market Pangolins,Waivers,Jake via Mobile Device,
2020-11-29 06:27:00,12,Lineup,Allen Lazard,WR,GB,RES,BN,Jake via Mobile Device,
2020-11-29 08:00:00,12,Lineup,Austin Ekeler,RB,LAC,RES,RB,Liam via Mobile Device,
2020-11-29 08:00:00,12,Drop,Phillip Lindsay,RB,DEN,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-11-29 08:00:00,12,Lineup,Kalen Ballage,RB,LAC,RB,BN,Liam via Mobile Device,
2020-11-29 08:01:00,12,Lineup,Tee Higgins,WR,CIN,BN,WR,Liam via Mobile Device,
2020-11-29 08:01:00,12,Lineup,Jerry Jeudy,WR,DEN,WR,BN,Liam via Mobile Device,
2020-11-29 08:52:00,12,Lineup,Corey Davis,WR,TEN,R/W/T,BN,Liam via Mobile Device,
2020-11-29 08:52:00,12,Lineup,Brian Hill,RB,ATL,BN,R/W/T,Liam via Mobile Device,
2020-11-29 09:15:00,12,Lineup,San Francisco 49ers DEF,DEF,SF,BN,DEF,Lucas,
2020-11-29 09:15:00,12,Lineup,Raheem Mostert,RB,SF,RES,BN,Lucas,
2020-11-29 09:15:00,12,Lineup,John Brown,WR,BUF,BN,RES,Lucas,
2020-11-29 09:15:00,12,Lineup,Los Angeles Chargers DEF,DEF,LAC,DEF,BN,Lucas,
2020-11-29 09:16:00,12,Drop,Los Angeles Chargers DEF,DEF,LAC,The Longest Yard,Waivers,Lucas,
2020-11-29 09:16:00,12,Add,Robert Tonyan,TE,GB,Free Agents,The Longest Yard,Lucas,
2020-11-29 09:16:00,12,Lineup,Robert Tonyan,TE,GB,BN,TE,Lucas,
2020-11-29 09:16:00,12,Lineup,Mark Andrews,TE,BAL,TE,BN,Lucas,
2020-11-29 09:40:00,12,Trade,Aaron Jones,RB,GB,The Wet Market Pangolins,Eatin W's,Jake,
2020-11-29 09:40:00,12,Trade,Tyreek Hill,WR,KC,Eatin W's,The Wet Market Pangolins,Jake,
2020-11-29 09:42:00,12,Lineup,Diontae Johnson,WR,PIT,R/W/T,WR,Graham via Mobile Device,
2020-11-29 09:42:00,12,Lineup,Aaron Jones,RB,GB,BN,R/W/T,Graham via Mobile Device,
2020-11-29 09:43:00,12,Lineup,Robby Anderson,WR,CAR,WR,R/W/T,Jake,
2020-11-29 09:43:00,12,Lineup,Tyreek Hill,WR,KC,BN,WR,Jake,
2020-11-29 09:43:00,12,Lineup,Kareem Hunt,RB,CLE,R/W/T,RB,Jake,
2020-11-29 09:44:00,12,Lineup,Mike Davis,RB,CAR,BN,R/W/T,Jake,
2020-11-29 09:44:00,12,Lineup,Robby Anderson,WR,CAR,R/W/T,BN,Jake,
2020-11-29 09:44:00,12,Add,Darius Slayton,WR,NYG,Free Agents,Eatin W's,Graham via Mobile Device,
2020-11-29 09:44:00,12,Drop,Salvon Ahmed,RB,MIA,Eatin W's,Waivers,Graham via Mobile Device,
2020-11-29 09:44:00,12,Lineup,Darius Slayton,WR,NYG,BN,WR,Graham via Mobile Device,
2020-11-29 09:44:00,12,Lineup,Diontae Johnson,WR,PIT,WR,BN,Graham via Mobile Device,
2020-11-29 10:48:00,12,Lineup,Ronald Jones,RB,TB,BN,RB,Kevin via Mobile Device,
2020-11-29 10:48:00,12,Lineup,James Conner,RB,PIT,RB,RES,Kevin via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Mike Evans,WR,TB,WR,BN,Graham via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Leonard Fournette,RB,TB,RB,R/W/T,Graham via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Aaron Jones,RB,GB,R/W/T,RB,Graham via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Jonathan Taylor,RB,IND,BN,R/W/T,Graham via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Leonard Fournette,RB,TB,R/W/T,BN,Graham via Mobile Device,
2020-12-01 20:00:00,13,Lineup,Diontae Johnson,WR,PIT,BN,WR,Graham via Mobile Device,
2020-12-03 05:11:00,13,Lineup,Christian Kirk,WR,ARI,R/W/T,WR,Lucas via Mobile Device,
2020-12-03 05:11:00,13,Lineup,Chris Godwin,WR,TB,WR,BN,Lucas via Mobile Device,
2020-12-03 05:11:00,13,Lineup,Raheem Mostert,RB,SF,BN,RB,Lucas via Mobile Device,
2020-12-03 05:11:00,13,Lineup,Adrian Peterson,RB,DET,RB,BN,Lucas via Mobile Device,
2020-12-03 05:11:00,13,Lineup,Devin Singletary,RB,BUF,BN,R/W/T,Lucas via Mobile Device,
2020-12-03 06:23:00,13,Lineup,Curtis Samuel,WR,CAR,WR,BN,Sam via Mobile Device,
2020-12-03 06:23:00,13,Lineup,Deebo Samuel,WR,SF,BN,WR,Sam via Mobile Device,
2020-12-03 06:23:00,13,Drop,Taysom Hill,QB,NO,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-03 06:24:00,13,Lineup,Kansas City Chiefs DEF,DEF,KC,BN,DEF,Sam via Mobile Device,
2020-12-03 06:24:00,13,Lineup,New York Giants DEF,DEF,NYG,DEF,BN,Sam via Mobile Device,
2020-12-03 06:24:00,13,Drop,New York Giants DEF,DEF,NYG,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-12-03 06:24:00,13,Lineup,Rob Gronkowski,TE,TB,TE,BN,Sam via Mobile Device,
2020-12-03 06:24:00,13,Lineup,Zach Ertz,TE,PHI,BN,TE,Sam via Mobile Device,
2020-12-03 06:24:00,13,Lineup,Zach Ertz,TE,PHI,RES,BN,Sam via Mobile Device,
2020-12-03 06:41:00,13,Lineup,Ronald Jones,RB,TB,RB,BN,Kevin via Mobile Device,
2020-12-03 06:42:00,13,Lineup,Brandon Aiyuk,WR,SF,RES,BN,Kevin via Mobile Device,
2020-12-03 06:42:00,13,Drop,Sony Michel,RB,NE,ganggreen215,Waivers,Kevin via Mobile Device,
2020-12-03 06:44:00,13,Drop,A.J. Green,WR,CIN,ganggreen215,Waivers,Kevin via Mobile Device,
2020-12-03 06:44:00,13,Lineup,Damien Harris,RB,NE,BN,RB,Kevin via Mobile Device,
2020-12-03 07:48:00,13,Drop,Darius Slayton,WR,NYG,Eatin W's,Waivers,Graham,
2020-12-03 07:49:00,13,Lineup,Adam Thielen,WR,MIN,RES,WR,Graham,
2020-12-03 08:19:00,13,Lineup,Derek Carr,QB,LV,BN,QB,Matt via Mobile Device,
2020-12-03 08:19:00,13,Lineup,Antonio Brown,WR,TB,R/W/T,WR,Matt via Mobile Device,
2020-12-03 08:19:00,13,Lineup,Brandin Cooks,WR,HOU,WR,R/W/T,Matt via Mobile Device,
2020-12-03 08:19:00,13,Lineup,Antonio Brown,WR,TB,WR,BN,Matt via Mobile Device,
2020-12-03 08:19:00,13,Lineup,Allen Robinson,WR,CHI,BN,WR,Matt via Mobile Device,
2020-12-03 08:19:00,13,Lineup,Tom Brady,QB,TB,QB,BN,Matt via Mobile Device,
2020-12-03 09:48:00,13,Lineup,Cordarrelle Patterson,WR,CHI,BN,WR,f,
2020-12-03 09:48:00,13,Lineup,Deonte Harris,WR,NO,WR,BN,f,
2020-12-03 09:49:00,13,Lineup,Boston Scott,RB,PHI,BN,R/W/T,f,
2020-12-03 09:49:00,13,Lineup,Jimmy Graham,TE,CHI,R/W/T,BN,f,
2020-12-03 10:19:00,13,Lineup,Brian Hill,RB,ATL,R/W/T,BN,Liam via Mobile Device,
2020-12-03 10:19:00,13,Lineup,Tee Higgins,WR,CIN,WR,R/W/T,Liam via Mobile Device,
2020-12-03 10:19:00,13,Lineup,Jarvis Landry,WR,CLE,BN,WR,Liam via Mobile Device,
2020-12-03 20:13:00,13,Lineup,Wayne Gallman,RB,NYG,BN,R/W/T,Jake via Mobile Device,
2020-12-03 20:13:00,13,Lineup,Mike Davis,RB,CAR,R/W/T,BN,Jake via Mobile Device,
2020-12-03 22:00:00,13,Lineup,Clyde Edwards-Helaire,RB,KC,BN,RB,Jake via Mobile Device,
2020-12-03 22:00:00,13,Lineup,Kareem Hunt,RB,CLE,RB,BN,Jake via Mobile Device,
2020-12-04 00:22:00,13,Drop,Derek Carr,QB,LV,Do it for George,Waivers,Matt,
2020-12-04 00:22:00,13,Add,Jason Myers,K,SEA,Waivers,Eatin W's,Graham,0 pts
2020-12-04 00:22:00,13,Drop,Ryan Succop,K,TB,Eatin W's,Waivers,Graham,
2020-12-04 00:22:00,13,Add,Denzel Mims,WR,NYJ,Waivers,ganggreen215,Kevin,0 pts
2020-12-04 00:22:00,13,Add,Kirk Cousins,QB,MIN,Waivers,Do it for George,Matt,0 pts
2020-12-04 00:22:00,13,Add,Ben Roethlisberger,QB,PIT,Waivers,Gronk's New Groove,Sam,0 pts
2020-12-04 00:22:00,13,Add,Benny Snell,RB,PIT,Waivers,ganggreen215,Kevin,2 pts
2020-12-04 00:22:00,13,Add,Devontae Booker,RB,LV,Waivers,Do it for George,Matt,1 pts
2020-12-04 00:22:00,13,Drop,Brian Hill,RB,ATL,Fantasy Football Team,Waivers,Liam,
2020-12-04 00:22:00,13,Add,Green Bay Packers DEF,DEF,GB,Waivers,Eatin W's,Graham,5 pts
2020-12-04 00:22:00,13,Drop,Washington Football Team DEF,DEF,WAS,Eatin W's,Waivers,Graham,
2020-12-04 00:22:00,13,Add,Arizona Cardinals DEF,DEF,ARI,Waivers,Fantasy Football Team,Liam,2 pts
2020-12-04 00:22:00,13,Drop,Zack Moss,RB,BUF,Do it for George,Waivers,Matt,
2020-12-04 04:16:00,13,Lineup,Will Fuller,WR,HOU,WR,RES,Nolan via Mobile Device,
2020-12-04 04:16:00,13,Add,Mike Williams,WR,LAC,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-12-04 07:50:00,13,Lineup,Jason Myers,K,SEA,BN,K,Graham via Mobile Device,
2020-12-04 07:50:00,13,Lineup,Hayden Hurst,TE,ATL,TE,BN,Graham via Mobile Device,
2020-12-04 07:50:00,13,Lineup,Jordan Reed,TE,SF,BN,TE,Graham via Mobile Device,
2020-12-04 07:50:00,13,Lineup,Green Bay Packers DEF,DEF,GB,BN,DEF,Graham via Mobile Device,
2020-12-04 08:23:00,13,Lineup,Kirk Cousins,QB,MIN,BN,QB,Matt,
2020-12-04 08:36:00,13,Lineup,Devontae Booker,RB,LV,BN,RB,Matt,
2020-12-04 08:36:00,13,Lineup,James White,RB,NE,RB,BN,Matt,
2020-12-04 09:17:00,13,Lineup,Chase Claypool,WR,PIT,WR,BN,Nolan via Mobile Device,
2020-12-04 09:17:00,13,Lineup,Russell Wilson,QB,SEA,QB,BN,Nolan via Mobile Device,
2020-12-04 09:17:00,13,Lineup,Josh Jacobs,RB,LV,RB,BN,Nolan via Mobile Device,
2020-12-04 09:17:00,13,Lineup,Ezekiel Elliott,RB,DAL,RB,BN,Nolan via Mobile Device,
2020-12-04 09:18:00,13,Lineup,Jonnu Smith,TE,TEN,TE,BN,Nolan via Mobile Device,
2020-12-04 09:18:00,13,Lineup,Chris Carson,RB,SEA,R/W/T,BN,Nolan via Mobile Device,
2020-12-04 09:18:00,13,Lineup,Jason Sanders,K,MIA,K,BN,Nolan via Mobile Device,
2020-12-04 09:18:00,13,Lineup,Cleveland Browns DEF,DEF,CLE,DEF,BN,Nolan via Mobile Device,
2020-12-04 09:18:00,13,Lineup,DK Metcalf,WR,SEA,WR,BN,Nolan via Mobile Device,
2020-12-04 16:30:00,13,Lineup,Jonnu Smith,TE,TEN,BN,TE,Nolan via Mobile Device,
2020-12-04 16:30:00,13,Lineup,Jonnu Smith,TE,TEN,TE,BN,Nolan via Mobile Device,
2020-12-04 16:32:00,13,Add,Eric Ebron,TE,PIT,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-12-04 16:32:00,13,Drop,Gus Edwards,RB,BAL,Triple Crown,Waivers,Nolan via Mobile Device,
2020-12-04 21:29:00,13,Lineup,D.J. Moore,WR,CAR,WR,BN,Jess via Mobile Device,
2020-12-04 21:29:00,13,Lineup,Julio Jones,WR,ATL,BN,WR,Jess via Mobile Device,
2020-12-04 21:33:00,13,Add,Mike Gesicki,TE,MIA,Free Agents,KaepernicksRevenge,Jess via Mobile Device,
2020-12-04 21:33:00,13,Drop,Jared Cook,TE,NO,KaepernicksRevenge,Waivers,Jess via Mobile Device,
2020-12-04 21:34:00,13,Lineup,Mike Gesicki,TE,MIA,BN,TE,Jess via Mobile Device,
2020-12-05 20:06:00,13,Lineup,Russell Wilson,QB,SEA,BN,QB,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,Chris Carson,RB,SEA,BN,RB,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,Ezekiel Elliott,RB,DAL,BN,RB,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,DK Metcalf,WR,SEA,BN,WR,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,D.J. Chark,WR,JAX,BN,WR,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,Chase Claypool,WR,PIT,BN,WR,Nolan via Mobile Device,
2020-12-05 20:07:00,13,Lineup,D.J. Chark,WR,JAX,WR,BN,Nolan via Mobile Device,
2020-12-05 20:08:00,13,Lineup,Mike Williams,WR,LAC,BN,WR,Nolan via Mobile Device,
2020-12-05 20:08:00,13,Lineup,Eric Ebron,TE,PIT,BN,TE,Nolan via Mobile Device,
2020-12-05 20:08:00,13,Lineup,Nelson Agholor,WR,LV,BN,R/W/T,Nolan via Mobile Device,
2020-12-05 20:09:00,13,Lineup,Baltimore Ravens DEF,DEF,BAL,BN,DEF,Nolan via Mobile Device,
2020-12-05 20:09:00,13,Lineup,Jason Sanders,K,MIA,BN,K,Nolan via Mobile Device,
2020-12-05 20:09:00,13,Lineup,D.J. Chark,WR,JAX,BN,WR,Nolan via Mobile Device,
2020-12-05 20:09:00,13,Lineup,Mike Williams,WR,LAC,WR,BN,Nolan via Mobile Device,
2020-12-06 10:22:00,13,Lineup,Benny Snell,RB,PIT,BN,RB,Kevin via Mobile Device,
2020-12-06 10:22:00,13,Lineup,Damien Harris,RB,NE,RB,BN,Kevin via Mobile Device,
2020-12-07 07:34:00,13,Drop,Joey Slye,K,CAR,Tight Ends Spread Sheets,Waivers,f,
2020-12-07 07:34:00,13,Lineup,Preston Williams,WR,MIA,BN,RES,f,
2020-12-07 07:34:00,13,Lineup,David Johnson,RB,HOU,RES,BN,f,
2020-12-07 07:34:00,13,Lineup,Myles Gaskin,RB,MIA,RES,BN,f,
2020-12-07 07:35:00,13,Drop,Deonte Harris,WR,NO,Tight Ends Spread Sheets,Waivers,f,
2020-12-07 07:36:00,13,Lineup,Greg Zuerlein,K,DAL,BN,K,f,
2020-12-07 07:36:00,13,Add,Greg Zuerlein,K,DAL,Free Agents,Tight Ends Spread Sheets,f,
2020-12-09 00:02:00,14,Lineup,Antonio Gibson,RB,WAS,RB,R/W/T,Sam via Mobile Device,
2020-12-09 00:02:00,14,Lineup,James Robinson,RB,JAX,R/W/T,RB,Sam via Mobile Device,
2020-12-09 00:02:00,14,Lineup,Rob Gronkowski,TE,TB,BN,TE,Sam via Mobile Device,
2020-12-09 00:02:00,14,Lineup,Zach Ertz,TE,PHI,TE,BN,Sam via Mobile Device,
2020-12-09 00:03:00,14,Lineup,Antonio Gibson,RB,WAS,R/W/T,BN,Sam via Mobile Device,
2020-12-09 00:03:00,14,Lineup,D'Andre Swift,RB,DET,BN,R/W/T,Sam via Mobile Device,
2020-12-09 00:05:00,14,Lineup,Curtis Samuel,WR,CAR,BN,RES,Sam via Mobile Device,
2020-12-09 06:57:00,14,Lineup,Hayden Hurst,TE,ATL,BN,TE,Graham via Mobile Device,
2020-12-09 06:57:00,14,Lineup,Jordan Reed,TE,SF,TE,BN,Graham via Mobile Device,
2020-12-09 06:58:00,14,Lineup,Mike Evans,WR,TB,BN,WR,Graham via Mobile Device,
2020-12-09 06:58:00,14,Lineup,Calvin Ridley,WR,ATL,WR,BN,Graham via Mobile Device,
2020-12-09 07:05:00,14,Lineup,Kenyan Drake,RB,ARI,RB,R/W/T,Graham,
2020-12-09 07:05:00,14,Lineup,Jonathan Taylor,RB,IND,R/W/T,RB,Graham,
2020-12-09 07:05:00,14,Lineup,Mike Evans,WR,TB,WR,BN,Graham,
2020-12-09 07:05:00,14,Lineup,Calvin Ridley,WR,ATL,BN,WR,Graham,
2020-12-09 07:52:00,14,Lineup,Devontae Booker,RB,LV,RB,BN,Matt via Mobile Device,
2020-12-09 07:52:00,14,Lineup,Giovani Bernard,RB,CIN,BN,RB,Matt via Mobile Device,
2020-12-09 07:52:00,14,Lineup,Kirk Cousins,QB,MIN,QB,BN,Matt via Mobile Device,
2020-12-09 07:52:00,14,Lineup,Tom Brady,QB,TB,BN,QB,Matt via Mobile Device,
2020-12-09 12:47:00,14,Drop,Benny Snell,RB,PIT,ganggreen215,Waivers,Kevin via Mobile Device,
2020-12-09 12:48:00,14,Lineup,CeeDee Lamb,WR,DAL,WR,BN,Kevin via Mobile Device,
2020-12-09 12:48:00,14,Lineup,James Conner,RB,PIT,RES,RB,Kevin via Mobile Device,
2020-12-09 12:48:00,14,Lineup,Brandon Aiyuk,WR,SF,BN,WR,Kevin via Mobile Device,
2020-12-10 01:17:00,14,Add,New York Giants DEF,DEF,NYG,Waivers,Gronk's New Groove,Sam,1 pts
2020-12-10 01:17:00,14,Drop,Kansas City Chiefs DEF,DEF,KC,Gronk's New Groove,Waivers,Sam,
2020-12-10 01:17:00,14,Drop,Kirk Cousins,QB,MIN,Do it for George,Waivers,Matt,
2020-12-10 01:17:00,14,Add,Carolina Panthers DEF,DEF,CAR,Waivers,Gronk's New Groove,Sam,3 pts
2020-12-10 01:17:00,14,Add,J.K. Dobbins,RB,BAL,Waivers,Do it for George,Matt,1 pts
2020-12-10 01:17:00,14,Add,Logan Thomas,TE,WAS,Waivers,Gronk's New Groove,Sam,5 pts
2020-12-10 01:17:00,14,Drop,Zach Ertz,TE,PHI,Gronk's New Groove,Waivers,Sam,
2020-12-10 04:04:00,14,Lineup,Hayden Hurst,TE,ATL,TE,BN,Graham,
2020-12-10 04:04:00,14,Lineup,Jordan Reed,TE,SF,BN,TE,Graham,
2020-12-10 06:50:00,14,Lineup,Carolina Panthers DEF,DEF,CAR,BN,DEF,Sam via Mobile Device,
2020-12-10 07:33:00,14,Add,New England Patriots DEF,DEF,NE,Free Agents,Eatin W's,Graham,
2020-12-10 07:33:00,14,Drop,Green Bay Packers DEF,DEF,GB,Eatin W's,Waivers,Graham,
2020-12-10 07:34:00,14,Lineup,New England Patriots DEF,DEF,NE,BN,DEF,Graham,
2020-12-10 15:21:00,14,Lineup,Clyde Edwards-Helaire,RB,KC,RB,BN,Jake,
2020-12-10 15:21:00,14,Lineup,Miles Sanders,RB,PHI,RB,BN,Jake,
2020-12-10 15:21:00,14,Lineup,Wayne Gallman,RB,NYG,R/W/T,RB,Jake,
2020-12-10 15:21:00,14,Lineup,Robby Anderson,WR,CAR,BN,R/W/T,Jake,
2020-12-10 15:21:00,14,Lineup,Kareem Hunt,RB,CLE,BN,RB,Jake,
2020-12-10 18:00:00,14,Lineup,Josh Jacobs,RB,LV,BN,R/W/T,Nolan via Mobile Device,
2020-12-10 18:00:00,14,Lineup,Nelson Agholor,WR,LV,R/W/T,BN,Nolan via Mobile Device,
2020-12-10 18:54:00,14,Lineup,David Johnson,RB,HOU,BN,RB,f,
2020-12-10 18:54:00,14,Lineup,J.D. McKissic,RB,WAS,RB,BN,f,
2020-12-12 09:16:00,14,Lineup,Corey Davis,WR,TEN,BN,R/W/T,Liam via Mobile Device,
2020-12-12 09:16:00,14,Lineup,Tee Higgins,WR,CIN,R/W/T,BN,Liam via Mobile Device,
2020-12-12 13:02:00,14,Add,Duke Johnson,RB,HOU,Free Agents,Eatin W's,Graham via Mobile Device,
2020-12-12 13:02:00,14,Drop,Hayden Hurst,TE,ATL,Eatin W's,Waivers,Graham via Mobile Device,
2020-12-13 07:27:00,14,Drop,Le'Veon Bell,RB,KC,Eatin W's,Waivers,Graham via Mobile Device,
2020-12-13 07:27:00,14,Add,Jordan Akins,TE,HOU,Free Agents,Eatin W's,Graham via Mobile Device,
2020-12-13 07:27:00,14,Lineup,Jordan Reed,TE,SF,TE,BN,Graham via Mobile Device,
2020-12-13 07:27:00,14,Lineup,Jordan Akins,TE,HOU,BN,TE,Graham via Mobile Device,
2020-12-13 07:28:00,14,Lineup,Antonio Brown,WR,TB,BN,R/W/T,Matt,
2020-12-13 07:28:00,14,Lineup,Brandin Cooks,WR,HOU,R/W/T,BN,Matt,
2020-12-13 08:52:00,14,Lineup,Ronald Jones,RB,TB,BN,R/W/T,Kevin via Mobile Device,
